,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,is_outside,tagged_sequence
2205,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[2]/u,Stock Exchange Delisting; Deregistration,2206,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[2]/u,Stock Exchange Delisting; Deregistration,sst,458.0,"[0.8714671183503043, 0.26016180555555557, 0.15630416666666666, 0.00029543261182124356]",1.0,508.0,0.8714671183503043,0.26016180555555557,0.15630416666666666,0.00029543261182124356,0,s_sst
2206,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[2],". Prior to the Effective Time, the Company will reasonably cooperate
with Parent to cause (i) the delisting of the Company Common Stock from the NASDAQ Global Select Market as promptly as practicable after the Effective Time and (ii) the deregistration of the Company Common Stock pursuant to the Exchange
Act as promptly as practicable after such delisting.",2207,,,,,,,,,,,,1,o
2207,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3],5.19.,2208,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3],5.19.,ssn,459.0,"[0.8725405235065882, 0.2393284722222222, 0.018516736111111112, 0.00029543261182124356]",1.0,509.0,0.8725405235065882,0.2393284722222222,0.018516736111111112,0.00029543261182124356,0,s_ssn
2208,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3]/u[1],Stockholder,2209,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3]/u[1],Stockholder,sst,460.0,"[0.8725405235065882, 0.26016180555555557, 0.13523194444444445, 0.00029543261182124356]",4.0,510.0,0.8725405235065882,0.26016180555555557,0.13523194444444445,0.00029543261182124356,0,b_sst
2209,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3]/u[2],and Material,2210,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3]/u[2],and Material,sst,460.0,"[0.8725405235065882, 0.26016180555555557, 0.13523194444444445, 0.00029543261182124356]",4.0,511.0,0.8725405235065882,0.26016180555555557,0.13523194444444445,0.00029543261182124356,0,i_sst
2210,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3]/u[3],Litigation,2211,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3]/u[3],Litigation,sst,460.0,"[0.8725405235065882, 0.26016180555555557, 0.13523194444444445, 0.00029543261182124356]",4.0,512.0,0.8725405235065882,0.26016180555555557,0.13523194444444445,0.00029543261182124356,0,i_sst
2211,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3],". The Company shall
notify Parent of, consult with Parent on and give Parent reasonable opportunity to participate (at Parent’s expense) in the defense or settlement of (i) any Legal Proceeding brought by current or former stockholders of the Company against
the Company and/or its directors or officers relating to the Transactions (“",2212,,,,,,,,,,,,1,o
2212,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3]/b/i,Stockholder Litigation,2213,,,,,,,,,,,,1,o
2213,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3],"”), (ii) the Specified Legal Proceedings (as defined in Schedule 2.6 of the Company Disclosure Letter) and (iii) any Legal
Proceeding by or before any Governmental Entity being initiated by or against it or any Subsidiary that is, or is reasonably likely to be, material to the Company and the Subsidiaries, taken as a whole, including any Legal Proceedings related to
Anti-Corruption Laws, Export Control Laws or Sanctions. Without limiting the foregoing, but subject to Section 4.2(q), the Company shall (A) control the defense and settlement of any such Legal Proceedings, (B) keep Parent
reasonably informed of the status and material details of any such Legal Proceedings, (C) give Parent the opportunity to participate in, review and comment (which comments the Company shall consider in good faith) on all material filings or
responses to be made by the Company in the defense or settlement of any such Legal Proceedings and (D) not compromise, settle, come to an arrangement regarding or agree to compromise, settle or come to an arrangement regarding any Stockholder
Litigation, or consent to the same without Parent’s prior written consent (such consent not to be unreasonably withheld, conditioned or delayed);",2214,,,,,,,,,,,,1,o
2214,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3]/u[4],provided,2215,,,,,,,,,,,,1,o
2215,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3],"that Parent’s consent in this clause (D) shall not be required if the
settlement involves (I) solely (x) the payment of an aggregate amount not to exceed the amount set forth in Schedule 5.19 of the Company Disclosure Letter and (y) supplemental disclosure (",2216,,,,,,,,,,,,1,o
2216,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3]/u[5],provided,2217,,,,,,,,,,,,1,o
2217,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3],"that Parent shall be given
reasonable opportunity to review and comment on any supplemental disclosure and the Company shall consider in good faith any changes thereto proposed by Parent), (II) no admission of wrongdoing or liability, (III) no injunctive or similar
relief, (IV) a complete and unconditional release by the named plaintiffs of all defendants in respect of all disclosure claims then pending relating to this Agreement, the Merger or the other Transactions and (V) the withdrawal or dismissal of
all claims and actions then pending relating to this Agreement, the Merger or the other Transactions.",2218,,,,,,,,,,,,1,o
2218,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[4],5.20.,2219,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[4],5.20.,ssn,461.0,"[0.8778878537805527, 0.2393284722222222, 0.018516736111111112, 0.00029543261182124356]",1.0,514.0,0.8778878537805527,0.2393284722222222,0.018516736111111112,0.00029543261182124356,0,s_ssn
2219,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[4]/u,"Amendment to Supply
Agreement",2220,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[4]/u,"Amendment to Supply
Agreement",sst,462.0,"[0.8778878537805527, 0.2596465277777778, 0.12906875, 0.00029543261182124356]",2.0,515.0,0.8778878537805527,0.2596465277777778,0.12906875,0.00029543261182124356,0,b_sst
2220,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[4],". Each of Parent and the Company hereby agrees, on behalf of themselves and their respective subsidiaries, that that certain Addendum to the Master Purchase Agreements, dated as of July 8, 2019, by and between (i) Parent and
Cisco Systems International B.V., a Netherlands corporation and wholly owned subsidiary of Parent, and (ii) the Company and Acacia Communications (Ireland) Limited, a Subsidiary of the Company, is hereby amended, effective as of the Agreement
Date, to remove Section 7 thereof, which section shall have no further effect.",2221,,,,,,,,,,,,1,o
2221,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[5]/b,ARTICLE VI,2222,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[5]/b,ARTICLE VI,sn,463.0,"[0.8800445118468477, 0.47285138888888884, 0.054291458333333334, 0.00029543261182124356]",1.0,517.0,0.8800445118468477,0.47285138888888884,0.054291458333333334,0.00029543261182124356,0,s_sn
2222,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[6]/b,CONDITIONS TO THE MERGER,2223,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[6]/b,CONDITIONS TO THE MERGER,st,464.0,"[0.8806649203316723, 0.4296548611111111, 0.14069027777777776, 0.00029543261182124356]",1.0,518.0,0.8806649203316723,0.4296548611111111,0.14069027777777776,0.00029543261182124356,0,s_st
2223,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[7],6.1.,2224,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[7],6.1.,ssn,465.0,"[0.8812853288164969, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1.0,519.0,0.8812853288164969,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0,s_ssn
2224,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[7]/u,Conditions to Obligations of Each Party to Effect the Merger,2225,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[7]/u,Conditions to Obligations of Each Party to Effect the Merger,sst,466.0,"[0.8812853288164969, 0.25552847222222225, 0.2274465277777778, 0.00029543261182124356]",1.0,520.0,0.8812853288164969,0.25552847222222225,0.2274465277777778,0.00029543261182124356,0,s_sst
2225,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[7],". The respective obligations of each party hereto to consummate the
Merger and the other Transactions shall be subject to the satisfaction at or prior to the Closing of each of the following conditions, any of which may be waived, in writing, by agreement of all the parties hereto (it being understood that each such
condition is solely for the benefit of the parties hereto and may be waived in writing by their mutual agreement without notice, liability or obligation to any Person):",2226,,,,,,,,,,,,1,o
2226,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[9],68,2227,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[9],68,n,467.0,"[0.8827427963681485, 0.4953666666666666, 0.009261041666666667, 0.00029543261182124356]",1.0,521.0,0.8827427963681485,0.4953666666666666,0.009261041666666667,0.00029543261182124356,0,s_n
2227,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[1],(a),2228,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[1],(a),sssn,468.0,"[0.8835798554349753, 0.26766527777777777, 0.010275625, 0.00029543261182124356]",1.0,522.0,0.8835798554349753,0.26766527777777777,0.010275625,0.00029543261182124356,0,s_sssn
2228,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[1]/u,Stockholder Approval,2229,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[1]/u,Stockholder Approval,ssst,469.0,"[0.8835798554349753, 0.28025694444444443, 0.08382152777777778, 0.00029543261182124356]",1.0,523.0,0.8835798554349753,0.28025694444444443,0.08382152777777778,0.00029543261182124356,0,s_ssst
2229,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[1],. The Company Stockholder Approval shall have been obtained.,2230,,,,,,,,,,,,1,o
2230,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[2],(b),2231,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[2],(b),sssn,470.0,"[0.8840426998601619, 0.26766527777777777, 0.010796458333333333, 0.00029543261182124356]",1.0,524.0,0.8840426998601619,0.26766527777777777,0.010796458333333333,0.00029543261182124356,0,s_sssn
2231,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[2]/u,No Orders; Illegality,2232,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[2]/u,No Orders; Illegality,ssst,471.0,"[0.8840426998601619, 0.2807777777777778, 0.07883541666666666, 0.00029543261182124356]",1.0,525.0,0.8840426998601619,0.2807777777777778,0.07883541666666666,0.00029543261182124356,0,s_ssst
2232,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[2],". No Order issued by any Governmental Entity of the United States of competent jurisdiction preventing the
consummation of the Merger shall be in effect, and no Applicable Legal Requirement in the United States shall have been enacted that prohibits, makes illegal or enjoins the consummation of the Merger.",2233,,,,,,,,,,,,1,o
2233,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[3],(c),2234,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[3],(c),sssn,472.0,"[0.8851161050164458, 0.26766527777777777, 0.010275625, 0.00029543261182124356]",1.0,526.0,0.8851161050164458,0.26766527777777777,0.010275625,0.00029543261182124356,0,s_sssn
2234,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[3]/u,HSR Act,2235,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[3]/u,HSR Act,ssst,473.0,"[0.8851161050164458, 0.28025694444444443, 0.035498055555555554, 0.00029543261182124356]",1.0,527.0,0.8851161050164458,0.28025694444444443,0.035498055555555554,0.00029543261182124356,0,s_ssst
2235,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[3],". All applicable waiting periods (and any extensions thereof) applicable to the Merger under the HSR Act shall have expired
or early termination of such waiting periods shall have been granted, it being understood that the existing clearance of the Merger under the HSR Act, to the extent still in effect, shall be deemed to satisfy the condition set forth in this
Section 6.1(c).",2236,,,,,,,,,,,,1,o
2236,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[4],6.2.,2237,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[4],6.2.,ssn,474.0,"[0.8861895101727296, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1.0,528.0,0.8861895101727296,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0,s_ssn
2237,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[4]/u,Additional Conditions to Obligations of the Company,2238,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[4]/u,Additional Conditions to Obligations of the Company,sst,475.0,"[0.8861895101727296, 0.25501874999999996, 0.2012479166666667, 0.00029543261182124356]",1.0,529.0,0.8861895101727296,0.25501874999999996,0.2012479166666667,0.00029543261182124356,0,s_sst
2238,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[4],". The obligations of the Company to consummate the
Merger and the other Transactions shall be subject to the satisfaction at or prior to the Closing of each of the following conditions, any of which may be waived, in writing, by the Company (it being understood that each such condition is solely for
the benefit of the Company and may be waived in writing by the Company in its sole discretion without notice, liability or obligation to any Person):",2239,,,,,,,,,,,,1,o
2239,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[5],(a),2240,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[5],(a),sssn,476.0,"[0.887568195694562, 0.26766527777777777, 0.010275625, 0.00029543261182124356]",1.0,530.0,0.887568195694562,0.26766527777777777,0.010275625,0.00029543261182124356,0,s_sssn
2240,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[5]/u,Representations and Warranties,2241,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[5]/u,Representations and Warranties,ssst,477.0,"[0.887568195694562, 0.28025694444444443, 0.11913541666666667, 0.00029543261182124356]",1.0,531.0,0.887568195694562,0.28025694444444443,0.11913541666666667,0.00029543261182124356,0,s_ssst
2241,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[5],". (i) The representations and warranties of Parent in the first sentence of Section 3.1,
Section 3.2(a), Section 3.4 and Section 3.8 shall be true and correct in all material respects on and as of the Agreement Date and on and as of the Closing Date as though such representations and warranties were made on and as of such
date (except for representations and warranties that address matters only as to a specified date, which representations and warranties shall be true and correct with respect to such specified date) and (ii) all other representations and
warranties of Parent in this Agreement, disregarding all qualifications and exceptions contained therein relating to materiality or Parent Material Adverse Effect or any similar standard or qualification, shall be true and correct on and as of the
Agreement Date and on and as of the Closing Date as though such representations and warranties were made on and as of such date (except for representations and warranties that address matters only as to a specified date, which representations and
warranties shall be true and correct with respect to such specified date), except where the circumstances causing the failure of such representations or warranties to be true and correct have not had, and would not reasonably be expected to have,
individually or in the aggregate, a Parent Material Adverse Effect. The Company shall have received a certificate to such effect signed on behalf of Parent by a duly authorized officer of Parent.",2242,,,,,,,,,,,,1,o
2242,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[6],(b),2243,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[6],(b),sssn,478.0,"[0.8910838437752349, 0.26766527777777777, 0.010796458333333333, 0.00029543261182124356]",1.0,532.0,0.8910838437752349,0.26766527777777777,0.010796458333333333,0.00029543261182124356,0,s_sssn
2243,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[6]/u,Covenants and Agreements,2244,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[6]/u,Covenants and Agreements,ssst,479.0,"[0.8910838437752349, 0.2807777777777778, 0.10360763888888888, 0.00029543261182124356]",1.0,533.0,0.8910838437752349,0.2807777777777778,0.10360763888888888,0.00029543261182124356,0,s_ssst
2244,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[6],". Parent and Sub shall have performed and complied in all material respects with all covenants and other
obligations in the Original Agreement and this Agreement required to be performed and complied with by Parent and Sub at or prior to the Closing. The Company shall have a received a certificate to such effect signed on behalf of Parent and Sub by a
duly authorized officer of Parent and Sub.",2245,,,,,,,,,,,,1,o
2245,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[7],6.3.,2246,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[7],6.3.,ssn,480.0,"[0.8921572489315187, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1.0,534.0,0.8921572489315187,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0,s_ssn
2246,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[7]/u,Additional Conditions to the Obligations of Parent and Sub,2247,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[7]/u,Additional Conditions to the Obligations of Parent and Sub,sst,481.0,"[0.8921572489315187, 0.25501874999999996, 0.22190208333333333, 0.00029543261182124356]",1.0,535.0,0.8921572489315187,0.25501874999999996,0.22190208333333333,0.00029543261182124356,0,s_sst
2247,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[7],". The obligations of
Parent and Sub to consummate the Transactions shall be subject to the satisfaction at or prior to the Closing of each of the following conditions, any of which may be waived, in writing, by Parent (it being understood that each such condition is
solely for the benefit of Parent and may be waived by Parent in its sole discretion without notice, liability or obligation to any Person):",2248,,,,,,,,,,,,1,o
2248,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[9],69,2249,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[9],69,n,482.0,"[0.8936147164831701, 0.4953666666666666, 0.009261041666666667, 0.00029543261182124356]",1.0,536.0,0.8936147164831701,0.4953666666666666,0.009261041666666667,0.00029543261182124356,0,s_n
2249,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[1],(a),2250,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[1],(a),sssn,483.0,"[0.894451775549997, 0.26766527777777777, 0.010275625, 0.00029543261182124356]",1.0,537.0,0.894451775549997,0.26766527777777777,0.010275625,0.00029543261182124356,0,s_sssn
2250,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[1]/u,Representations and Warranties,2251,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[1]/u,Representations and Warranties,ssst,484.0,"[0.894451775549997, 0.28025694444444443, 0.11913541666666667, 0.00029543261182124356]",1.0,538.0,0.894451775549997,0.28025694444444443,0.11913541666666667,0.00029543261182124356,0,s_ssst
2251,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[1],". (i) The representations and warranties of the
Company in the first sentence of Section 2.1(a), Section 2.2(a), Section 2.3, Section 2.15, Section 2.19 and Section 2.20 shall be true and correct in all material respects on and as of the Agreement Date and on and as
of the Closing Date as though such representations and warranties were made on and as of such date (except for representations and warranties that address matters only as to a specified date, which representations and warranties shall be true and
correct with respect to such specified date) and (ii) the representations and warranties of the Company in Section 2.3(b) and Section 2.3(c), disregarding all qualifications and exceptions contained therein relating to materiality or Material
Adverse Effect or any similar standard or qualification, shall be true and correct on and as of the Agreement Date and on and as of the Closing Date as though such representations and warranties were made on and as of such date (except for
representations and warranties that address matters only as to a specified date, which representations and warranties shall be true and correct with respect to such specified date), except where the circumstances causing the failure of such
representations or warranties to be true and correct have not had and would not reasonably be expected to have, individually or in the aggregate, a Material Adverse Effect. Parent shall have received a certificate to such effect signed on behalf of
the Company by the Chief Executive Officer and Chief Financial Officer of the Company.",2252,,,,,,,,,,,,1,o
2252,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[2],(b),2253,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[2],(b),sssn,485.0,"[0.8981249876903078, 0.26766527777777777, 0.010796458333333333, 0.00029543261182124356]",1.0,539.0,0.8981249876903078,0.26766527777777777,0.010796458333333333,0.00029543261182124356,0,s_sssn
2253,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[2]/u,Covenants and Agreements,2254,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[2]/u,Covenants and Agreements,ssst,486.0,"[0.8981249876903078, 0.2807777777777778, 0.10360763888888888, 0.00029543261182124356]",1.0,540.0,0.8981249876903078,0.2807777777777778,0.10360763888888888,0.00029543261182124356,0,s_ssst
2254,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[2],". The Company
shall have performed and complied in all material respects with the covenants and other obligations in Section 5.1, Section 5.2, Section 5.3, Section 5.5, Section 5.7, Section 5.15, Section 5.17, Section 5.18
and Section 5.19 required to be performed and complied with by it at or prior to the Closing. The Company shall not have intentionally or materially breached any other covenants or obligations in this Agreement required to be performed and
complied with by it at or prior to the Closing. Parent shall have received a certificate to such effect signed on behalf of the Company by the Chief Executive Officer and Chief Financial Officer of the Company.",2255,,,,,,,,,,,,1,o
2255,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[3],(c),2256,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[3],(c),sssn,487.0,"[0.8999665176373269, 0.26766527777777777, 0.010275625, 0.00029543261182124356]",1.0,541.0,0.8999665176373269,0.26766527777777777,0.010275625,0.00029543261182124356,0,s_sssn
2256,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[3]/u,Injunctions or Restraints on Conduct of Business,2257,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[3]/u,Injunctions or Restraints on Conduct of Business,ssst,488.0,"[0.8999665176373269, 0.28025694444444443, 0.18384861111111112, 0.00029543261182124356]",1.0,542.0,0.8999665176373269,0.28025694444444443,0.18384861111111112,0.00029543261182124356,0,s_ssst
2257,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[3],". (i) No Order shall have been issued by any court of competent jurisdiction
in the United States, and no other Applicable Legal Requirement shall have been enacted, entered, enforced or deemed applicable to the Transactions by a Governmental Entity of the United States that shall be in effect and that provides for an
Antitrust Restraint and that would prevent or condition the consummation of the Merger (provided that Parent shall not be permitted to assert this condition if such Antitrust Restraint is principally caused by a material breach by Parent of
Section 5.6) and (ii) there shall not be pending any Legal Proceeding brought by any Governmental Entity of the United States seeking any of the foregoing.",2258,,,,,,,,,,,,1,o
2258,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[4]/b,ARTICLE VII,2259,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[4]/b,ARTICLE VII,sn,489.0,"[0.9024284560691707, 0.47105, 0.057893888888888884, 0.00029543261182124356]",1.0,543.0,0.9024284560691707,0.47105,0.057893888888888884,0.00029543261182124356,0,s_sn
2259,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[5]/b,"TERMINATION, AMENDMENT AND WAIVER",2260,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[5]/b,"TERMINATION, AMENDMENT AND WAIVER",st,490.0,"[0.9030488645539952, 0.4017576388888889, 0.19647916666666668, 0.00029543261182124356]",1.0,544.0,0.9030488645539952,0.4017576388888889,0.19647916666666668,0.00029543261182124356,0,s_st
2260,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[6],7.1.,2261,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[6],7.1.,ssn,491.0,"[0.9036692730388198, 0.2393284722222222, 0.013888888888888888, 0.00029543261182124356]",1.0,545.0,0.9036692730388198,0.2393284722222222,0.013888888888888888,0.00029543261182124356,0,s_ssn
2261,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[6]/u,Termination,2262,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[6]/u,Termination,sst,492.0,"[0.9036692730388198, 0.2553659722222222, 0.047428402777777774, 0.00029543261182124356]",1.0,546.0,0.9036692730388198,0.2553659722222222,0.047428402777777774,0.00029543261182124356,0,s_sst
2262,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[6],". At any time prior to the Effective Time, this Agreement may be terminated and the Merger abandoned by action taken or
authorized by the board of directors of the terminating party or parties, which action (x) in the case of termination pursuant to Section 7.1(a), Section 7.1(b), Section 7.1(c), Section 7.1(e) or Section 7.1(f), may be
taken or authorized before or after the Company Stockholder Approval has been obtained, (y) in the case of termination pursuant to Section 7.1(g) or Section 7.1(h), may be taken or authorized only before the Company Stockholder
Approval has been obtained and (z) in the case of termination pursuant to Section 7.1(d), may be taken or authorized only after the Company Stockholder Meeting has been held at which a vote was taken on the Company Stockholder Approval:",2263,,,,,,,,,,,,1,o
2263,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[7],"(a) by mutual written consent duly authorized by the Company Board and the board of directors of Parent (or in either case a duly
authorized committee thereof);",2264,,,,,,,,,,,,1,o
2264,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[8],"(b) by either Parent or the Company, if the Closing shall not have occurred on or before June 14, 2021, or
such other date that Parent and the Company may agree upon in writing (the “",2265,,,,,,,,,,,,1,o
2265,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[8]/b/i,End Date,2266,,,,,,,,,,,,1,o
2266,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[8],”);,2267,,,,,,,,,,,,1,o
2267,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[8]/u,provided,2268,,,,,,,,,,,,1,o
2268,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[8],"that in no event shall a party shall be permitted to terminate this Agreement pursuant to this Section 7.1(b) if the
failure to consummate the Merger by the End Date is principally caused by the breach by such party of this Agreement;",2269,,,,,,,,,,,,1,o
2269,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[10],70,2270,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[10],70,n,495.0,"[0.9078841116341363, 0.4953666666666666, 0.009261041666666667, 0.00029543261182124356]",1.0,549.0,0.9078841116341363,0.4953666666666666,0.009261041666666667,0.00029543261182124356,0,s_n
2270,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[1],"(c) by either Parent or the Company, if a Governmental Entity of the United States shall
have issued an Order or taken any other action, in any case having the effect of permanently restraining, enjoining or otherwise prohibiting the Merger, which Order or other action is final and",2271,,,,,,,,,,,,1,o
2271,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[1]/font,non-appealable;,2272,,,,,,,,,,,,1,o
2272,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[1]/u,provided,2273,,,,,,,,,,,,1,o
2273,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[1],"that the right to terminate pursuant to this Section 7.1(c) shall not be available to any party that has materially breached its obligations under this Agreement in any manner that principally caused the existence of such Order
or action in any material respect;",2274,,,,,,,,,,,,1,o
2274,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[2],"(d) by either Parent or the Company, if the Company Stockholder Approval shall not have been obtained
by reason of the failure to obtain the required vote at the Company Stockholder Meeting or at any adjournment or postponement thereof;",2275,,,,,,,,,,,,1,o
2275,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[3],"(e)
by the Company, upon a breach of any covenant or agreement on the part of Parent set forth in this Agreement, or if any representation or warranty of Parent shall have become inaccurate, in either case such that the condition set forth in
Section 6.2(a) or Section 6.2(b) would not be satisfied as of the time of such breach or as of the time such representation or warranty shall have become inaccurate;",2276,,,,,,,,,,,,1,o
2276,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[3]/u,provided,2277,,,,,,,,,,,,1,o
2277,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[3],"that if such breach or inaccuracy is curable within 30
days (but not later than the End Date) by Parent, then the Company may not terminate this Agreement pursuant to this Section 7.1(e) for 30 days (or until the End Date) after delivery of written notice from the Company to Parent of such breach
or inaccuracy (it being understood that the Company may not terminate this Agreement pursuant to this Section 7.1(e) if such breach or inaccuracy is cured during such period);",2278,,,,,,,,,,,,1,o
2278,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[4],"(f) by Parent, upon a breach of any covenant or agreement on the part of the Company set forth in this Agreement, or if any representation or
warranty of the Company shall have become inaccurate, in either case such that the condition set forth in Section 6.3(a) or Section 6.3(b) would not be satisfied as of the time of such breach or as of the time such representation or
warranty shall have become inaccurate;",2279,,,,,,,,,,,,1,o
2279,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[4]/u,provided,2280,,,,,,,,,,,,1,o
2280,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[4],"that if such breach or inaccuracy is curable within 30 days (but not later than the End Date) by the Company, then Parent may not terminate this Agreement pursuant to this Section 7.1(f)
for 30 days (or until the End Date) after delivery of written notice from Parent to the Company of such breach or inaccuracy (it being understood that Parent may not terminate this Agreement pursuant to this Section 7.1(f) if such breach or
inaccuracy is cured during such period);",2281,,,,,,,,,,,,1,o
2281,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[5],"(g) by Parent, if a Triggering Event shall have occurred; or",2282,,,,,,,,,,,,1,o
